Date,Close*
5/2/2016,44.78
4/29/2016,45.92
4/28/2016,46.03
4/27/2016,45.33
4/26/2016,44.04
4/25/2016,42.64
4/22/2016,43.73
4/21/2016,43.18
4/20/2016,42.63
4/19/2016,41.08
4/18/2016,39.78
4/15/2016,40.36
4/14/2016,41.5
4/13/2016,41.76
4/12/2016,42.17
4/11/2016,40.36
4/8/2016,39.72
4/7/2016,37.26
4/6/2016,37.75
4/5/2016,35.89
4/4/2016,35.7
4/1/2016,36.79
3/31/2016,38.34
3/30/2016,38.32
3/29/2016,38.28
3/28/2016,39.39
3/24/2016,39.46
3/23/2016,39.79
3/22/2016,41.45
3/21/2016,39.91
3/18/2016,39.44
3/17/2016,40.2
3/16/2016,38.46
3/15/2016,36.34
3/14/2016,37.18
3/11/2016,38.5
3/10/2016,37.84
3/9/2016,38.29
3/8/2016,36.5
3/7/2016,37.9
3/4/2016,35.92
3/3/2016,34.57
3/2/2016,34.66
3/1/2016,34.4
2/29/2016,33.75
2/26/2016,32.78
2/25/2016,33.07
2/24/2016,32.15
2/23/2016,31.87
2/22/2016,31.48
2/19/2016,29.64
2/18/2016,30.77
2/17/2016,30.66
2/16/2016,29.04
2/15/2016,0
2/12/2016,29.44
2/11/2016,26.21
2/10/2016,27.45
2/9/2016,27.94
2/8/2016,29.69
2/5/2016,30.89
2/4/2016,31.72
2/3/2016,32.28
2/2/2016,29.88
2/1/2016,31.62
1/29/2016,33.62
1/28/2016,33.22
1/27/2016,32.3
1/26/2016,31.45
1/25/2016,30.34
1/22/2016,32.19
1/21/2016,29.53
1/20/2016,26.55
1/19/2016,28.46
1/18/2016,0
1/15/2016,29.42
1/14/2016,31.2
1/13/2016,30.48
1/12/2016,30.44
1/11/2016,31.41
1/8/2016,33.16
1/7/2016,33.27
1/6/2016,33.97
1/5/2016,35.97
1/4/2016,36.76
12/31/2015,37.04
12/30/2015,36.6
12/29/2015,37.87
12/28/2015,36.81
12/24/2015,38.1
12/23/2015,37.5
12/22/2015,36.14
12/21/2015,34.74
12/18/2015,34.73
12/17/2015,34.95
12/16/2015,35.52
12/15/2015,37.35
12/14/2015,36.31
12/11/2015,35.62
12/10/2015,36.76
12/9/2015,37.16
12/8/2015,37.51
12/7/2015,37.65
12/4/2015,39.97
12/3/2015,41.08
12/2/2015,39.94
12/1/2015,41.85
11/30/2015,41.65
11/27/2015,41.71
11/25/2015,43.04
11/24/2015,42.87
11/23/2015,41.75
11/20/2015,40.39
11/19/2015,40.54
11/18/2015,40.75
11/17/2015,40.67
11/16/2015,41.74
11/13/2015,40.74
11/12/2015,41.75
11/11/2015,42.93
11/10/2015,44.21
11/9/2015,43.87
11/6/2015,44.29
11/5/2015,45.2
11/4/2015,46.32
11/3/2015,47.9
11/2/2015,46.14
10/30/2015,46.59
10/29/2015,46.06
10/28/2015,45.94
10/27/2015,43.2
10/26/2015,43.98
10/23/2015,44.6
10/22/2015,45.38
10/21/2015,45.2
10/20/2015,45.55
10/19/2015,45.89
10/16/2015,47.26
10/15/2015,46.38
10/14/2015,46.64
10/13/2015,46.66
10/12/2015,47.1
10/9/2015,49.63
10/8/2015,49.43
10/7/2015,47.81
10/6/2015,48.53
10/5/2015,46.26
10/2/2015,45.54
10/1/2015,44.74
9/30/2015,45.09
9/29/2015,45.23
9/28/2015,44.43
9/25/2015,45.7
9/24/2015,44.91
9/23/2015,44.48
9/22/2015,45.83
9/21/2015,46.68
9/18/2015,44.68
9/17/2015,46.9
9/16/2015,47.15
9/15/2015,44.59
9/14/2015,44
9/11/2015,44.63
9/10/2015,45.92
9/9/2015,44.15
9/8/2015,45.94
9/4/2015,46.05
9/3/2015,46.75
9/2/2015,46.25
9/1/2015,45.41
8/31/2015,49.2
8/28/2015,45.22
8/27/2015,42.56
8/26/2015,38.6
8/25/2015,39.31
8/24/2015,38.24
8/21/2015,40.45
8/20/2015,41.14
8/19/2015,40.8
8/18/2015,42.62
8/17/2015,41.87
8/14/2015,42.5
8/13/2015,42.23
8/12/2015,43.3
8/11/2015,43.08
8/10/2015,44.96
8/7/2015,43.87
8/6/2015,44.66
8/5/2015,45.15
8/4/2015,45.74
8/3/2015,45.17
7/31/2015,47.12
7/30/2015,48.52
7/29/2015,48.79
7/28/2015,47.98
7/27/2015,47.39
7/24/2015,48.14
7/23/2015,48.45
7/22/2015,49.19
7/21/2015,50.36
7/20/2015,50.15
7/17/2015,50.89
7/16/2015,50.91
7/15/2015,51.41
7/14/2015,53.04
7/13/2015,52.2
7/10/2015,52.74
7/9/2015,52.78
7/8/2015,51.65
7/7/2015,52.33
7/6/2015,52.53
7/2/2015,56.93
7/1/2015,56.96
6/30/2015,59.47
6/29/2015,58.33
6/26/2015,59.63
6/25/2015,59.7
6/24/2015,60.27
6/23/2015,61.01
6/22/2015,59.68
6/19/2015,59.61
6/18/2015,60.45
6/17/2015,59.92
6/16/2015,59.97
6/15/2015,59.52
6/12/2015,59.96
6/11/2015,60.77
6/10/2015,61.43
6/9/2015,60.14
6/8/2015,58.14
6/5/2015,59.13
6/4/2015,58
6/3/2015,59.64
6/2/2015,61.26
6/1/2015,60.2
5/29/2015,60.3
5/28/2015,57.68
5/27/2015,57.51
5/26/2015,58.03
5/22/2015,59.72
5/21/2015,60.72
5/20/2015,58.98
5/19/2015,57.26
5/18/2015,59.43
5/15/2015,59.69
5/14/2015,59.88
5/13/2015,60.5
5/12/2015,60.75
5/11/2015,59.25
5/8/2015,59.39
5/7/2015,58.94
5/6/2015,60.93
5/5/2015,60.4
5/4/2015,58.93
5/1/2015,59.15
4/30/2015,59.63
4/29/2015,58.58
4/28/2015,57.06
4/27/2015,56.99
4/24/2015,57.15
4/23/2015,57.74
4/22/2015,56.16
4/21/2015,55.26
4/20/2015,56.38
4/17/2015,55.74
4/16/2015,56.71
4/15/2015,56.39
4/14/2015,53.29
4/13/2015,51.91
4/10/2015,51.64
4/9/2015,50.79
4/8/2015,50.42
4/7/2015,53.98
4/6/2015,52.14
4/2/2015,49.14
4/1/2015,50.09
3/31/2015,47.6
3/30/2015,48.68
3/27/2015,48.87
3/26/2015,51.43
3/25/2015,49.21
3/24/2015,47.51
3/23/2015,47.45
3/20/2015,45.72
3/19/2015,43.96
3/18/2015,44.66
3/17/2015,43.46
3/16/2015,43.88
3/13/2015,44.84
3/12/2015,47.05
3/11/2015,48.17
3/10/2015,48.29
3/9/2015,50
3/6/2015,49.61
3/5/2015,50.76
3/4/2015,51.53
3/3/2015,50.52
3/2/2015,49.59
2/27/2015,49.76
2/26/2015,48.17
2/25/2015,50.99
2/24/2015,49.28
2/23/2015,49.45
2/20/2015,50.34
2/19/2015,51.16
2/18/2015,52.14
2/17/2015,53.53
2/13/2015,52.78
2/12/2015,51.21
2/11/2015,48.84
2/10/2015,50.02
2/9/2015,52.86
2/6/2015,51.69
2/5/2015,50.48
2/4/2015,48.45
2/3/2015,53.05
2/2/2015,49.57
1/30/2015,48.24
1/29/2015,44.53
1/28/2015,44.45
1/27/2015,46.23
1/26/2015,45.15
1/23/2015,45.59
1/22/2015,46.31
1/21/2015,47.78
1/20/2015,46.39
1/16/2015,48.69
1/15/2015,46.25
1/14/2015,48.48
1/13/2015,45.89
1/12/2015,46.07
1/9/2015,48.36
1/8/2015,48.79
1/7/2015,48.65
1/6/2015,47.93
1/5/2015,50.04
1/2/2015,52.69
12/31/2014,53.27
12/30/2014,54.12
12/29/2014,53.61
12/26/2014,54.73
12/24/2014,55.84
12/23/2014,57.12
12/22/2014,55.26
12/19/2014,56.52
12/18/2014,54.11
12/17/2014,56.47
12/16/2014,55.93
12/15/2014,55.91
12/12/2014,57.81
12/11/2014,59.95
12/10/2014,60.94
12/9/2014,63.82
12/8/2014,63.05
12/5/2014,65.84
12/4/2014,66.81
12/3/2014,67.38
12/2/2014,66.88
12/1/2014,69
11/28/2014,66.15
11/26/2014,73.69
11/25/2014,74.09
11/24/2014,75.78
11/21/2014,76.51
11/20/2014,75.58
11/19/2014,74.58
11/18/2014,74.61
11/17/2014,75.64
11/14/2014,75.82
11/13/2014,74.21
11/12/2014,77.18
11/11/2014,77.94
11/10/2014,77.4
11/7/2014,78.65
11/6/2014,77.91
11/5/2014,78.68
11/4/2014,77.19
11/3/2014,78.78
10/31/2014,80.54
10/30/2014,81.12
10/29/2014,82.2
10/28/2014,81.42
10/27/2014,81
10/24/2014,81.01
10/23/2014,82.09
10/22/2014,80.52
10/21/2014,82.81
10/20/2014,82.71
10/17/2014,82.75
10/16/2014,82.7
10/15/2014,81.78
10/14/2014,81.84
10/13/2014,85.74
10/10/2014,85.82
10/9/2014,85.77
10/8/2014,87.31
10/7/2014,88.85
10/6/2014,90.34
10/3/2014,89.74
10/2/2014,91.01
10/1/2014,90.73
9/30/2014,91.16
9/29/2014,94.57
9/26/2014,93.54
9/25/2014,92.53
9/24/2014,92.8
9/23/2014,91.56
9/22/2014,91.52
9/19/2014,92.41
9/18/2014,93.07
9/17/2014,94.42
9/16/2014,94.88
9/15/2014,92.92
9/12/2014,92.27
9/11/2014,92.83
9/10/2014,91.67
9/9/2014,92.75
9/8/2014,92.66
9/5/2014,93.29
9/4/2014,94.45
9/3/2014,95.54
9/2/2014,92.88
8/29/2014,95.96
8/28/2014,94.55
8/27/2014,93.88
8/26/2014,93.86
8/25/2014,93.35
8/22/2014,93.65
8/21/2014,93.96
8/20/2014,96.07
8/19/2014,94.48
8/18/2014,96.41
8/15/2014,97.35
8/14/2014,95.58
8/13/2014,97.59
8/12/2014,97.37
8/11/2014,98.08
8/8/2014,97.65
8/7/2014,97.34
8/6/2014,96.92
8/5/2014,97.38
8/4/2014,98.29
8/1/2014,97.88
7/31/2014,98.17
7/30/2014,100.27
7/29/2014,100.97
7/28/2014,101.67
7/25/2014,102.09
7/24/2014,102.07
7/23/2014,103.12
7/22/2014,104.42
7/21/2014,104.59
7/18/2014,103.13
7/17/2014,103.19
7/16/2014,101.2
7/15/2014,99.96
7/14/2014,100.91
7/11/2014,100.83
7/10/2014,102.93
7/9/2014,102.29
7/8/2014,103.4
7/7/2014,103.53
7/3/2014,104.06
7/2/2014,104.48
7/1/2014,105.34
6/30/2014,105.37
6/27/2014,105.74
6/26/2014,105.84
6/25/2014,106.5
6/24/2014,106.03
6/23/2014,106.17
6/20/2014,107.26
6/19/2014,106.43
6/18/2014,105.97
6/17/2014,106.36
6/16/2014,106.9
6/13/2014,106.91
6/12/2014,106.53
6/11/2014,104.4
6/10/2014,104.35
6/9/2014,104.41
6/6/2014,102.66
6/5/2014,102.48
6/4/2014,102.64
6/3/2014,102.66
6/2/2014,102.47
5/30/2014,102.71
5/29/2014,103.58
5/28/2014,102.72
5/27/2014,104.11
5/23/2014,104.35
5/22/2014,103.74
5/21/2014,104.07
5/20/2014,102.44
5/19/2014,102.61
5/16/2014,102.02
5/15/2014,101.5
5/14/2014,102.37
5/13/2014,101.7
5/12/2014,100.59
5/9/2014,99.99
5/8/2014,100.26
5/7/2014,100.77
5/6/2014,99.5
5/5/2014,99.48
5/2/2014,99.76
5/1/2014,99.42
4/30/2014,99.74
4/29/2014,101.28
4/28/2014,100.84
4/25/2014,100.6
4/24/2014,101.94
4/23/2014,101.44
4/22/2014,102.13
4/21/2014,104.37
4/17/2014,104.3
4/16/2014,103.76
4/15/2014,103.75
4/14/2014,104.05
4/11/2014,103.74
4/10/2014,103.4
4/9/2014,103.6
4/8/2014,102.56
4/7/2014,100.44
4/4/2014,101.14
4/3/2014,100.29
4/2/2014,99.62
4/1/2014,99.74
3/31/2014,101.58
3/28/2014,101.67
3/27/2014,101.28
3/26/2014,100.26
3/25/2014,99.19
3/24/2014,99.6
3/21/2014,99.46
3/20/2014,99.43
3/19/2014,100.37
3/18/2014,99.7
3/17/2014,98.08
3/14/2014,98.89
3/13/2014,98.2
3/12/2014,97.99
3/11/2014,100.03
3/10/2014,101.12
3/7/2014,102.58
3/6/2014,101.56
3/5/2014,101.45
3/4/2014,103.33
3/3/2014,104.92
2/28/2014,102.59
2/27/2014,102.4
2/26/2014,102.59
2/25/2014,101.83
2/24/2014,102.82
2/21/2014,102.2
2/20/2014,102.92
2/19/2014,103.31
2/18/2014,102.43
2/14/2014,100.3
2/13/2014,100.35
2/12/2014,100.37
2/11/2014,99.94
2/10/2014,100.06
2/7/2014,99.88
2/6/2014,97.84
2/5/2014,97.38
2/4/2014,97.19
2/3/2014,96.43
1/31/2014,97.49
1/30/2014,98.23
1/29/2014,97.36
1/28/2014,97.41
1/27/2014,95.72
1/24/2014,96.64
1/23/2014,97.32
1/22/2014,96.73
1/21/2014,94.99
1/17/2014,94.37
1/16/2014,93.96
1/15/2014,94.17
1/14/2014,92.59
1/13/2014,91.8
1/10/2014,92.72
1/9/2014,91.66
1/8/2014,92.33
1/7/2014,93.67
1/6/2014,93.43
1/3/2014,93.96
1/2/2014,95.44
12/31/2013,98.42
12/30/2013,99.29
12/27/2013,100.32
12/26/2013,99.55
12/24/2013,99.22
12/23/2013,98.91
12/20/2013,99.32
12/19/2013,98.77
12/18/2013,97.8
12/17/2013,97.22
12/16/2013,97.48
12/13/2013,96.6
12/12/2013,97.5
12/11/2013,97.44
12/10/2013,98.51
12/9/2013,97.34
12/6/2013,97.65
12/5/2013,97.38
12/4/2013,97.2
12/3/2013,96.04
12/2/2013,93.82
11/29/2013,92.72
11/27/2013,92.3
11/26/2013,93.68
11/25/2013,94.09
11/22/2013,94.84
11/21/2013,95.44
11/20/2013,93.33
11/19/2013,93.34
11/18/2013,93.03
11/15/2013,93.84
11/14/2013,93.76
11/13/2013,93.88
11/12/2013,93.04
11/11/2013,95.14
11/8/2013,94.6
11/7/2013,94.2
11/6/2013,94.8
11/5/2013,93.37
11/4/2013,94.62
11/1/2013,94.61
10/31/2013,96.38
10/30/2013,96.77
10/29/2013,98.2
10/28/2013,98.68
10/25/2013,97.85
10/24/2013,97.11
10/23/2013,96.86
10/22/2013,97.8
10/21/2013,99.22
10/18/2013,100.81
10/17/2013,100.67
10/16/2013,102.29
10/15/2013,101.21
10/14/2013,102.41
10/11/2013,102.02
10/10/2013,103.01
10/9/2013,101.61
10/8/2013,103.49
10/7/2013,103.03
10/4/2013,103.84
10/3/2013,103.31
10/2/2013,104.1
10/1/2013,102.04
9/30/2013,102.33
9/27/2013,102.87
9/26/2013,103.03
9/25/2013,102.66
9/24/2013,103.13
9/23/2013,103.59
9/20/2013,104.68
9/19/2013,106.39
9/18/2013,108.07
9/17/2013,105.42
9/16/2013,106.59
9/13/2013,108.21
9/12/2013,108.6
9/11/2013,107.56
9/10/2013,107.39
9/9/2013,109.52
9/6/2013,110.53
9/5/2013,108.37
9/4/2013,107.23
9/3/2013,108.54
8/30/2013,107.65
8/29/2013,108.8
8/28/2013,110.1
8/27/2013,109.01
8/26/2013,105.92
8/23/2013,106.42
8/22/2013,105.03
8/21/2013,103.85
8/20/2013,104.97
8/19/2013,107.1
8/16/2013,107.46
8/15/2013,107.33
8/14/2013,106.85
8/13/2013,106.83
8/12/2013,106.11
8/9/2013,105.97
8/8/2013,103.4
8/7/2013,104.37
8/6/2013,105.3
8/5/2013,106.56
8/2/2013,106.94
8/1/2013,107.89
7/31/2013,105.03
7/30/2013,103.08
7/29/2013,104.55
7/26/2013,104.7
7/25/2013,105.49
7/24/2013,105.39
7/23/2013,107.23
7/22/2013,106.91
7/19/2013,108.05
7/18/2013,108.04
7/17/2013,106.48
7/16/2013,106
7/15/2013,106.32
7/12/2013,105.95
7/11/2013,104.91
7/10/2013,106.52
7/9/2013,103.53
7/8/2013,103.14
7/5/2013,103.22
7/3/2013,101.24
7/2/2013,99.6
7/1/2013,97.99
6/28/2013,96.56
6/27/2013,97.05
6/26/2013,95.5
6/25/2013,95.32
6/24/2013,95.18
6/21/2013,93.69
6/20/2013,95.4
6/19/2013,98.24
6/18/2013,98.44
6/17/2013,97.77
6/14/2013,97.85
6/13/2013,96.69
6/12/2013,95.88
6/11/2013,95.38
6/10/2013,95.77
6/7/2013,96.03
6/6/2013,94.76
6/5/2013,93.74
6/4/2013,93.31
6/3/2013,93.45
5/31/2013,91.97
5/30/2013,93.61
5/29/2013,93.13
5/28/2013,95.01
5/24/2013,94.15
5/23/2013,94.25
5/22/2013,94.28
5/21/2013,96.16
5/20/2013,96.71
5/17/2013,96.02
5/16/2013,95.16
5/15/2013,94.3
5/14/2013,94.21
5/13/2013,95.17
5/10/2013,96.04
5/9/2013,96.39
5/8/2013,96.62
5/7/2013,95.62
5/6/2013,96.16
5/3/2013,95.61
5/2/2013,93.99
5/1/2013,91.03
4/30/2013,93.46
4/29/2013,94.5
4/26/2013,93
4/25/2013,93.64
4/24/2013,91.43
4/23/2013,89.18
4/22/2013,88.76
4/19/2013,88.01
4/18/2013,87.73
4/17/2013,86.68
4/16/2013,88.72
4/15/2013,88.71
4/12/2013,91.29
4/11/2013,93.51
4/10/2013,94.64
4/9/2013,94.2
4/8/2013,93.36
4/5/2013,92.7
4/4/2013,93.26
4/3/2013,94.45
4/2/2013,97.19
4/1/2013,97.07
3/29/2013,0
3/28/2013,97.23
3/27/2013,96.58
3/26/2013,96.34
3/25/2013,94.81
3/22/2013,93.71
3/21/2013,92.45
3/20/2013,92.96
3/19/2013,92.16
3/18/2013,93.74
3/15/2013,93.45
3/14/2013,93.03
3/13/2013,92.52
3/12/2013,92.54
3/11/2013,92.06
3/8/2013,91.95
3/7/2013,91.56
3/6/2013,90.43
3/5/2013,90.82
3/4/2013,90.12
3/1/2013,90.68
2/28/2013,92.05
2/27/2013,92.76
2/26/2013,92.63
2/25/2013,93.11
2/22/2013,93.13
2/21/2013,92.84
2/20/2013,94.46
2/19/2013,96.66
2/15/2013,95.86
2/14/2013,97.31
2/13/2013,97.01
2/12/2013,97.51
2/11/2013,97.03
2/8/2013,95.72
2/7/2013,95.83
2/6/2013,96.62
2/5/2013,96.64
2/4/2013,96.17
2/1/2013,97.77
1/31/2013,97.49
1/30/2013,97.94
1/29/2013,97.57
1/28/2013,96.44
1/25/2013,95.88
1/24/2013,95.95
1/23/2013,95.23
1/22/2013,96.24
1/18/2013,95.56
1/17/2013,95.49
1/16/2013,94.24
1/15/2013,93.28
1/14/2013,94.14
1/11/2013,93.56
1/10/2013,93.82
1/9/2013,93.1
1/8/2013,93.15
1/7/2013,93.19
1/4/2013,93.09
1/3/2013,92.92
1/2/2013,93.12
12/31/2012,91.82
12/28/2012,90.8
12/27/2012,90.87
12/26/2012,90.98
12/24/2012,88.61
12/21/2012,88.66
12/20/2012,90.13
12/19/2012,89.51
12/18/2012,87.93
12/17/2012,87.2
12/14/2012,86.73
12/13/2012,85.89
12/12/2012,86.77
12/11/2012,85.79
12/10/2012,85.56
12/7/2012,85.93
12/6/2012,86.26
12/5/2012,87.88
12/4/2012,88.5
12/3/2012,89.09
11/30/2012,88.91
11/29/2012,88.07
11/28/2012,86.49
11/27/2012,87.18
11/26/2012,87.74
11/23/2012,88.28
11/21/2012,87.38
11/20/2012,86.75
11/19/2012,89.28
11/16/2012,86.67
11/15/2012,85.45
11/14/2012,86.32
11/13/2012,85.38
11/12/2012,85.57
11/9/2012,86.07
11/8/2012,85.09
11/7/2012,84.44
11/6/2012,88.71
11/5/2012,85.65
11/2/2012,84.86
11/1/2012,87.09
10/31/2012,86.24
10/26/2012,86.28
10/25/2012,86.05
10/24/2012,85.73
10/23/2012,86.67
10/22/2012,88.73
10/19/2012,90.05
10/18/2012,92.1
10/17/2012,92.12
10/16/2012,92.09
10/15/2012,91.85
10/12/2012,91.86
10/11/2012,92.07
10/10/2012,91.25
10/9/2012,92.39
10/8/2012,89.33
10/5/2012,89.88
10/4/2012,91.71
10/3/2012,88.14
10/2/2012,91.89
10/1/2012,92.48
9/28/2012,92.19
9/27/2012,91.85
9/26/2012,89.98
9/25/2012,91.37
9/24/2012,91.93
9/21/2012,92.89
9/20/2012,91.87
9/19/2012,91.98
9/18/2012,95.29
9/17/2012,96.62
9/14/2012,99
9/13/2012,98.31
9/12/2012,97.01
9/11/2012,97.17
9/10/2012,96.54
9/7/2012,96.42
9/6/2012,95.53
9/5/2012,95.36
9/4/2012,95.3
8/31/2012,96.47
8/30/2012,94.62
8/29/2012,95.49
8/28/2012,96.33
8/27/2012,95.47
8/24/2012,96.15
8/23/2012,96.27
8/22/2012,97.26
8/21/2012,96.68
8/20/2012,95.97
8/17/2012,96.01
8/16/2012,95.6
8/15/2012,94.33
8/14/2012,93.43
8/13/2012,92.73
8/10/2012,92.87
8/9/2012,93.36
8/8/2012,93.35
8/7/2012,93.67
8/6/2012,92.2
8/3/2012,91.4
8/2/2012,87.13
8/1/2012,88.91
7/31/2012,88.06
7/30/2012,89.78
7/27/2012,90.13
7/26/2012,89.39
7/25/2012,88.97
7/24/2012,88.5
7/23/2012,88.14
7/20/2012,91.44
7/19/2012,92.66
7/18/2012,89.87
7/17/2012,89.22
7/16/2012,88.43
7/13/2012,87.1
7/12/2012,86.08
7/11/2012,85.81
7/10/2012,83.91
7/9/2012,85.99
7/6/2012,84.45
7/5/2012,87.22
7/3/2012,87.66
7/2/2012,83.75
6/29/2012,84.96
6/28/2012,77.69
6/27/2012,80.21
6/26/2012,79.36
6/25/2012,79.21
6/22/2012,79.76
6/21/2012,78.2
6/20/2012,81.8
6/19/2012,84.03
6/18/2012,83.27
6/15/2012,84.03
6/14/2012,83.91
6/13/2012,82.62
6/12/2012,83.32
6/11/2012,82.7
6/8/2012,84.1
6/7/2012,84.82
6/6/2012,85.02
6/5/2012,84.29
6/4/2012,83.98
6/1/2012,83.23
5/31/2012,86.53
5/30/2012,87.82
5/29/2012,90.76
5/25/2012,90.86
5/24/2012,90.66
5/23/2012,89.9
5/22/2012,91.66
5/21/2012,92.57
5/18/2012,91.48
5/17/2012,92.56
5/16/2012,92.81
5/15/2012,93.98
5/14/2012,94.78
5/11/2012,96.13
5/10/2012,97.08
5/9/2012,96.81
5/8/2012,97.01
5/7/2012,97.94
5/4/2012,98.49
5/3/2012,102.54
5/2/2012,105.22
5/1/2012,106.16
4/30/2012,104.87
4/27/2012,104.93
4/26/2012,104.55
4/25/2012,104.12
4/24/2012,103.55
4/23/2012,103.11
4/20/2012,103.05
4/19/2012,102.27
4/18/2012,102.67
4/17/2012,104.2
4/16/2012,102.93
4/13/2012,102.83
4/12/2012,103.64
4/11/2012,102.7
4/10/2012,101.02
4/9/2012,102.46
4/5/2012,103.31
4/4/2012,101.47
4/3/2012,104.01
4/2/2012,105.23
3/30/2012,103.02
3/29/2012,102.78
3/28/2012,105.41
3/27/2012,107.33
3/26/2012,107.03
3/23/2012,106.87
3/22/2012,105.35
3/21/2012,107.27
3/20/2012,105.61
3/19/2012,108.09
3/16/2012,107.06
3/15/2012,105.11
3/14/2012,105.43
3/13/2012,106.71
3/12/2012,106.34
3/9/2012,107.4
3/8/2012,106.58
3/7/2012,106.16
3/6/2012,104.7
3/5/2012,106.72
3/2/2012,106.7
3/1/2012,108.84
2/29/2012,107.07
2/28/2012,106.55
2/27/2012,108.56
2/24/2012,109.77
2/23/2012,107.83
2/22/2012,106.28
2/21/2012,105.84
2/17/2012,103.24
2/16/2012,102.31
2/15/2012,101.8
2/14/2012,100.74
2/13/2012,100.91
2/10/2012,98.67
2/9/2012,99.84
2/8/2012,98.71
2/7/2012,98.41
2/6/2012,96.91
2/3/2012,97.84
2/2/2012,96.36
2/1/2012,97.61
1/31/2012,98.48
1/30/2012,98.78
1/27/2012,99.56
1/26/2012,99.7
1/25/2012,99.4
1/24/2012,98.95
1/23/2012,99.58
1/20/2012,98.46
1/19/2012,100.39
1/18/2012,100.59
1/17/2012,100.71
1/13/2012,98.7
1/12/2012,99.1
1/11/2012,100.87
1/10/2012,102.24
1/9/2012,101.31
1/6/2012,101.56
1/5/2012,101.81
1/4/2012,103.22
1/3/2012,102.96
12/30/2011,98.83
12/29/2011,99.65
12/28/2011,99.36
12/27/2011,101.34
12/23/2011,99.68
12/22/2011,99.53
12/21/2011,98.67
12/20/2011,97.22
12/19/2011,93.88
12/16/2011,93.53
12/15/2011,93.87
12/14/2011,94.95
12/13/2011,100.14
12/12/2011,97.77
12/9/2011,99.41
